node_index,gene_id,gene_symbol,baseMean_primary,lfc_shrunk_primary,pvalue_primary,padj_primary,analysis_eligible_primary
279,ENSG00000011523,CEP68,797.843831908487,0.182588179074932,0.036345523785015,0.101932851402412,True
280,ENSG00000011566,MAP4K3,1990.71839154358,0.354118288590616,0.0005335924232936,0.0038065751036666,True
281,ENSG00000011590,ZBTB32,NA,NA,NA,NA,False
282,ENSG00000011600,TYROBP,271.728742766906,0.166776928018332,0.206756404771771,0.360462337512415,True
283,ENSG00000011638,LDAF1,359.82002805393,0.72161724713911,1.67384831472737e-05,0.000222067407746,True
284,ENSG00000011677,GABRA3,4349.65715220385,-0.0350024106847526,0.754606268754133,0.84760945272133,True
285,ENSG00000012048,BRCA1,71.2758271984116,-0.0689866954174541,0.574034613356172,0.713543519685766,True
286,ENSG00000012061,ERCC1,371.719706623927,-0.0091058149999938,0.905528496020839,0.945994841303605,True
287,ENSG00000012124,CD22,NA,NA,NA,NA,False
288,ENSG00000012171,SEMA3B,240.15721232544,0.0811275892548599,0.258911097869889,0.419143374682661,True
289,ENSG00000012174,MBTPS2,921.787728233849,-0.0065826968940199,0.94640457323227,0.971617049609861,True
290,ENSG00000012211,PRICKLE3,NA,NA,NA,NA,False
291,ENSG00000012223,LTF,NA,NA,NA,NA,False
292,ENSG00000012232,EXTL3,5255.84490428096,-0.37339246564153,0.0150811437683977,0.0523648850251387,True
293,ENSG00000012504,NR1H4,NA,NA,NA,NA,False
294,ENSG00000012660,ELOVL5,3744.97543377062,-0.226531313412047,0.0802982410689659,0.182817702951779,True
295,ENSG00000012779,ALOX5,30.6317256215914,0.0633510152588171,0.557861943027529,0.701593869842613,True
296,ENSG00000012817,KDM5D,668.837339654128,-0.0882106328491378,0.163902787349166,0.306985161055913,True
297,ENSG00000012822,CALCOCO1,1949.55121801434,0.189063066379395,0.0027872894649901,0.0141250284618275,True
298,ENSG00000012963,UBR7,1186.11991076451,0.0850031029884796,0.403437396830739,0.569667917361648,True
299,ENSG00000012983,MAP4K5,1217.42548950461,0.199624715673318,0.103187903564551,0.220249832536407,True
300,ENSG00000013016,EHD3,3849.32359690374,0.0767146085601077,0.493027313944832,0.647874258435289,True
301,ENSG00000013275,PSMC4,2341.6264977981,-0.153843439353411,0.0006966247830459,0.0047180667185618,True
302,ENSG00000013288,MAN2B2,850.508873989649,-0.0481704985048625,0.632814675192073,0.75923996252085,True
303,ENSG00000013293,SLC7A14,4066.69188022079,0.460468689917597,2.77786486055391e-05,0.0003362580014551,True
304,ENSG00000013297,CLDN11,11112.2330433005,-0.0829706022551284,0.501164646903596,0.654872494972107,True
305,ENSG00000013306,SLC25A39,1964.10883832265,-0.115301547801494,0.201872937414026,0.354157613873093,True
306,ENSG00000013364,MVP,334.300935377009,0.137024428362186,0.281785100762919,0.444672497066667,True
307,ENSG00000013374,NUB1,2446.00687519676,0.105429893930632,0.0384176260504474,0.106216417418438,True
308,ENSG00000013375,PGM3,320.267682624987,0.0293223833523799,0.703154099971745,0.81117388859037,True
309,ENSG00000013392,RWDD2A,1204.14837615824,0.320230014289006,0.0218720744903923,0.0698070137421327,True
310,ENSG00000013441,CLK1,2130.36544201354,0.483521188065901,0.0001047723775597,0.0010043614272627,True
311,ENSG00000013503,POLR3B,670.366888835544,-0.0990417883162002,0.209992960823205,0.364319060009993,True
312,ENSG00000013523,ANGEL1,339.275438539995,-0.585454230763068,8.325720573093259e-11,4.22228175999169e-09,True
313,ENSG00000013561,RNF14,13440.7930902723,-0.233420138849512,0.0015657764436704,0.0089839280711873,True
314,ENSG00000013563,DNASE1L1,78.8383855167362,0.0404024844114547,0.73221981585395,0.832049929887526,True
315,ENSG00000013573,DDX11,32.5850633255942,-0.0353070705174863,0.76973813116951,0.857752802056504,True
316,ENSG00000013583,HEBP1,550.64216930034,0.560534760918759,1.25136831355446e-08,3.89565823751841e-07,True
317,ENSG00000013588,GPRC5A,NA,NA,NA,NA,False
318,ENSG00000013619,MAMLD1,754.264437856401,0.559057306048312,1.6092264965247e-05,0.0002146261044198,True
319,ENSG00000013725,CD6,NA,NA,NA,NA,False
320,ENSG00000014123,UFL1,1288.93871533229,-0.0837283522487372,0.255386990598199,0.415846993883162,True
321,ENSG00000014138,POLA2,144.967254242573,0.0451116216744571,0.707005137846988,0.814154323656838,True
322,ENSG00000014164,ZC3H3,254.671709449267,-0.0830186317185793,0.464263934885548,0.623963187546008,True
323,ENSG00000014216,CAPN1,644.495307031654,-0.815860431383573,1.83955100849855e-06,3.35304826578062e-05,True
324,ENSG00000014257,ACP3,34.8064463853583,0.0710892206136713,0.411412553907679,0.576254469303098,True
325,ENSG00000014641,MDH1,25935.1191265983,-0.441780072418584,2.49810005942976e-06,4.3880732468503e-05,True
326,ENSG00000014824,SLC30A9,6623.76941583991,-0.218676030137252,2.0898759533970002e-11,1.2168689752719501e-09,True
327,ENSG00000014914,MTMR11,154.0125246471,-0.291589812604822,0.0220395438373864,0.0702639652326511,True
328,ENSG00000014919,COX15,914.123347103097,-0.0849537571035704,0.274931765295491,0.437129103358331,True
329,ENSG00000015133,CCDC88C,466.498294685668,0.207476481806678,0.0399524289094003,0.109473136904908,True
330,ENSG00000015153,YAF2,3563.25691039914,-0.228778930103095,0.0193511728489736,0.0636786239983101,True
331,ENSG00000015171,ZMYND11,4605.18212016828,0.232229458952474,0.0008907649881704,0.0057275824418302,True
332,ENSG00000015285,WAS,55.2617579923616,0.245483433414277,0.0939959145651779,0.20549046019229,True
333,ENSG00000015413,DPEP1,NA,NA,NA,NA,False
334,ENSG00000015475,BID,352.982548265805,0.125289431331494,0.231684250606173,0.390392643295537,True
335,ENSG00000015479,MATR3,9542.04065464133,0.107255615478438,0.0777056005667059,0.1783694103365,True
336,ENSG00000015520,NPC1L1,NA,NA,NA,NA,False
337,ENSG00000015532,XYLT2,1471.49820399591,-1.1257089913618,0.0002459067255045,0.0020347163728092,True
338,ENSG00000015592,STMN4,7439.14478400453,-0.545728383857154,4.49968691997998e-05,0.0004991356837701,True
339,ENSG00000015676,NUDCD3,4688.84003890461,-0.0012230441452276,0.985901441803973,0.99165726436089,True
340,ENSG00000016082,ISL1,239.396896151572,0.280862865457598,0.0155033432356844,0.0533914424630895,True
341,ENSG00000016391,CHDH,314.189224008786,0.0414646953927169,0.726162868518149,0.827709842065685,True
342,ENSG00000016402,IL20RA,NA,NA,NA,NA,False
343,ENSG00000016490,CLCA1,NA,NA,NA,NA,False
344,ENSG00000016864,GLT8D1,784.895343142941,0.0868403989123276,0.430688149298909,0.594464975168171,True
345,ENSG00000017260,ATP2C1,4696.53536810873,-0.0378391079459075,0.631418801184485,0.758508261598735,True
346,ENSG00000017427,IGF1,599.038194928961,-1.23219783140856,5.82902210113798e-07,1.25318993104295e-05,True
347,ENSG00000017483,SLC38A5,178.25248158919,-0.0924279280760074,0.446805942273944,0.608037041330815,True
348,ENSG00000017797,RALBP1,2866.85650473754,0.100056173925501,0.0360929104589993,0.101416562744154,True
349,ENSG00000018189,RUFY3,9565.15181428079,-0.339738304212836,2.5089508550557403e-09,9.36352371039647e-08,True
350,ENSG00000018236,CNTN1,14407.3717084663,-0.204571111923392,0.0129139793416969,0.0464187248301007,True
351,ENSG00000018280,SLC11A1,79.5736388277483,0.316631797523067,0.0545829706896853,0.137106055994442,True
352,ENSG00000018408,WWTR1,737.005929865041,-0.0540312607619457,0.528401930250244,0.678410685663263,True
353,ENSG00000018510,AGPS,1586.83200171663,0.0232046089450111,0.687949858844827,0.800806245414661,True
354,ENSG00000018610,STEEP1,1923.93849467513,-0.238848360438051,0.0089238125487437,0.0348014854032713,True
355,ENSG00000018625,ATP1A2,46593.1623020154,-0.239941399656411,0.0229567514950592,0.0723673160885305,True
356,ENSG00000018699,TTC27,612.362852036718,-0.133620388209091,0.125594248174972,0.253506477178081,True
357,ENSG00000018869,ZNF582,189.679723576921,0.281487697447028,0.0228840504817713,0.0722515732275542,True
358,ENSG00000019102,VSIG2,114.185874122921,2.18209505124429,1.15779642719804e-20,2.3486460749789798e-18,True
359,ENSG00000019144,PHLDB1,5608.17519331939,-0.402072519422565,0.0017039813848976,0.0096103021873803,True
360,ENSG00000019169,MARCO,NA,NA,NA,NA,False
361,ENSG00000019186,CYP24A1,NA,NA,NA,NA,False
362,ENSG00000019485,PRDM11,202.526726872154,0.198051562489907,0.0715300251775366,0.168030094631654,True
363,ENSG00000019505,SYT13,8094.45391213552,-0.465419832959536,0.004822115076033,0.0215674755729969,True
364,ENSG00000019549,SNAI2,NA,NA,NA,NA,False
365,ENSG00000019582,CD74,787.055789368997,0.088042612711488,0.151558252790494,0.290217439912614,True
366,ENSG00000019991,HGF,32.2024947729303,1.41712526741343,0.0017681840943146,0.0099101833129212,True
367,ENSG00000019995,ZRANB1,2294.09317235442,-0.115829431403928,0.176781287469649,0.322228732247215,True
368,ENSG00000020129,NCDN,36344.7189189491,-0.119486958970993,0.399855049137523,0.566390016105713,True
369,ENSG00000020181,ADGRA2,639.449716851902,0.197329642432573,0.140117030158537,0.274588287759029,True
370,ENSG00000020256,ZFP64,429.450433360034,0.0239010600412886,0.759863146751049,0.850812750272371,True
371,ENSG00000020426,MNAT1,527.749098435544,-0.0984731573279768,0.20833613481044,0.362212270875159,True
372,ENSG00000020577,SAMD4A,1833.59509937221,-0.0077155010284209,0.946804206912414,0.971681477791712,True
373,ENSG00000020633,RUNX3,NA,NA,NA,NA,False
374,ENSG00000020922,MRE11,377.61125266415,0.0320031575323646,0.682033476420698,0.796453891074517,True
375,ENSG00000021300,PLEKHB1,21313.9136688147,-0.314854926132817,0.0348234647663741,0.0988433122019153,True
376,ENSG00000021488,SLC7A9,NA,NA,NA,NA,False
377,ENSG00000021574,SPAST,1937.54763913856,0.0161859791612222,0.823030339364259,0.892888172016241,True
378,ENSG00000021645,NRXN3,5684.00531825069,-0.187062202894505,0.0559946538226075,0.13967567654243,True
379,ENSG00000021762,OSBPL5,1330.39388651793,-0.921601361255593,8.727989152994021e-09,2.86610756076255e-07,True
380,ENSG00000021776,AQR,1339.91185039732,-0.129966277887089,0.164321495554075,0.307494636152894,True
381,ENSG00000021826,CPS1,NA,NA,NA,NA,False
382,ENSG00000021852,C8B,NA,NA,NA,NA,False
383,ENSG00000022277,RTF2,2051.1121504901,-0.18636883798347,0.0276756970776737,0.0833098553429888,True
384,ENSG00000022355,GABRA1,16159.9137728409,-0.612647887747282,1.15595818535615e-05,0.0001629875123007,True
385,ENSG00000022567,SLC45A4,1873.37864918363,-0.298680234041697,0.0053821634941033,0.0235776629276691,True
386,ENSG00000022840,RNF10,6079.79466920564,0.0853764659374234,0.207414190357248,0.360958665023262,True
387,ENSG00000023041,ZDHHC6,772.232864169907,-0.0681447257640757,0.39122180713756,0.55774163096453,True
388,ENSG00000023171,GRAMD1B,5362.35392901494,-0.294993451760602,0.0346308132305212,0.0983853033657703,True
389,ENSG00000023191,RNH1,1377.43156201043,-0.051480419131143,0.513028330806755,0.665013313070914,True
390,ENSG00000023228,NDUFS1,5286.36697473325,-0.327724273209157,3.02564726120306e-06,5.16671707778481e-05,True
391,ENSG00000023287,RB1CC1,3107.88155133139,-0.280433283210203,0.0006037402714691,0.0042010971256655,True
392,ENSG00000023318,ERP44,1506.15173292997,0.0202654538137684,0.787044963132915,0.86891366760206,True
393,ENSG00000023330,ALAS1,1385.99797342842,0.0298181295991355,0.739881063684121,0.838180880738173,True
394,ENSG00000023445,BIRC3,84.5591221281287,0.273853619851876,0.0720393731837798,0.169037163532164,True
395,ENSG00000023516,AKAP11,8758.66068488636,0.111198765386597,0.101840481622568,0.21806366273093,True
396,ENSG00000023608,SNAPC1,2111.83453050146,0.124589438115852,0.0902162301857509,0.199481281126264,True
397,ENSG00000023697,DERA,108.995427064654,0.110112537251788,0.366792823340998,0.534122391487735,True
398,ENSG00000023734,STRAP,5451.27565579342,-0.132327868004007,0.0902016246928231,0.199481281126264,True
399,ENSG00000023839,ABCC2,NA,NA,NA,NA,False
400,ENSG00000023892,DEF6,66.4655103390141,-0.128409700019181,0.320391768831709,0.486017039753516,True
401,ENSG00000023902,PLEKHO1,507.109866159631,-0.0278342641340745,0.760282383132642,0.851020962322823,True
402,ENSG00000023909,GCLM,2810.18364376027,-0.180011589242815,0.0695947583889506,0.164729085395176,True
403,ENSG00000024048,UBR2,2290.69538108117,0.0001021677234752,0.99954078066723,0.99954078066723,True
404,ENSG00000024422,EHD2,388.392081649615,0.128534783453677,0.307342429052903,0.47254837777486,True
405,ENSG00000024526,DEPDC1,NA,NA,NA,NA,False
406,ENSG00000024862,CCDC28A,727.172418871661,-0.275332423638786,0.0096149117128175,0.0368761817159129,True
407,ENSG00000025039,RRAGD,2673.77984911521,0.386079706905922,5.86335778775714e-05,0.0006196928646774,True
408,ENSG00000025156,HSF2,818.945235571941,0.209284966659355,0.0087475182600929,0.0342520352295109,True
409,ENSG00000025293,PHF20,2480.93838179254,0.0555351194556353,0.46973947928584,0.628073747119959,True
410,ENSG00000025423,HSD17B6,NA,NA,NA,NA,False
411,ENSG00000025434,NR1H3,100.105646806556,0.0822719451099944,0.510770177988468,0.66322078552147,True
412,ENSG00000025708,TYMP,NA,NA,NA,NA,False
413,ENSG00000025770,NCAPH2,2749.28991533749,-0.104064287728846,0.0516283056437939,0.131763230536119,True
414,ENSG00000025772,TOMM34,1906.32719639391,0.244834816442291,0.000176301351455,0.0015408909640379,True
415,ENSG00000025796,SEC63,3094.44565427703,-0.193111878133374,0.01560926009774,0.0536973917530843,True
416,ENSG00000025800,KPNA6,3559.37100325705,-0.13837595057936,0.0039592398928094,0.0186048913564307,True
417,ENSG00000026025,VIM,1723.71531485031,0.59080277376631,0.0063706471405093,0.0267972003632727,True
418,ENSG00000026508,CD44,287.657790302983,0.375053613520842,0.0124910741702876,0.0452738443342094,True
419,ENSG00000026559,KCNG1,560.442204022952,2.8978232594909,2.6158518172966602e-15,2.8119289150547e-13,True
420,ENSG00000026652,AGPAT4,2095.95321023107,0.0645908253554109,0.580392067823496,0.718322282721522,True
421,ENSG00000027001,MIPEP,939.632383178295,-0.0239104179667799,0.747451402372626,0.843036166051521,True
422,ENSG00000027075,PRKCH,848.471224948117,-1.90557484518403,0.0003782234634707,0.0028587238582161,True
423,ENSG00000027644,INSRR,NA,NA,NA,NA,False
424,ENSG00000027847,B4GALT7,626.34753307438,-0.0297958611100168,0.737836634190901,0.836693837185012,True
425,ENSG00000027869,SH2D2A,NA,NA,NA,NA,False
426,ENSG00000028116,VRK2,46.0984210065808,0.130588249830593,0.292729130684155,0.456384563854545,True
427,ENSG00000028137,TNFRSF1B,188.810726418587,0.469015799858168,0.0032593569130277,0.0159754216271046,True
428,ENSG00000028203,VEZT,1678.49103221239,0.016466968177886,0.847095506437032,0.90965848569489,True
429,ENSG00000028277,POU2F2,266.3220261746,0.255290673149206,0.0917739769041759,0.20217924461794,True
430,ENSG00000028310,BRD9,1453.27615774535,0.109844882474994,0.157855329975862,0.299178192451239,True
431,ENSG00000028528,SNX1,3177.91654734109,-0.0787131483730003,0.284110970281719,0.447553065284717,True
432,ENSG00000028839,TBPL1,1739.04263336236,0.148933615608072,0.104857704308229,0.222694249760992,True
433,ENSG00000029153,BMAL2,116.882733045401,0.514471126835089,0.0003222293336175,0.0025140684422508,True
434,ENSG00000029363,BCLAF1,4089.48171214248,0.181643799689432,0.0082471882499563,0.0325981288102631,True
435,ENSG00000029364,SLC39A9,2182.15259196953,0.0585338519218751,0.405526514242686,0.570928944323694,True
436,ENSG00000029534,ANK1,3492.54744631378,-0.757840748058032,9.47739184349348e-05,0.0009211526832737,True
437,ENSG00000029559,IBSP,NA,NA,NA,NA,False
438,ENSG00000029639,TFB1M,177.259986711868,-0.0860588264118891,0.400441109722609,0.566837271931645,True
439,ENSG00000029725,RABEP1,4626.10138345254,-0.192290948345003,0.0032312280048259,0.0158684711506038,True
440,ENSG00000030066,NUP160,390.593173677125,-0.0638145589517741,0.460231642142977,0.620238918525452,True
441,ENSG00000030110,BAK1,298.326441456455,-0.0757544194093682,0.374288571828653,0.541457024141818,True
442,ENSG00000030304,MUSK,NA,NA,NA,NA,False
443,ENSG00000030419,IKZF2,135.983904142755,0.154238896644403,0.246844254539273,0.406835301970965,True
444,ENSG00000030582,GRN,1516.71800011103,0.188016636095682,0.0045352293122652,0.0205820532821193,True
445,ENSG00000031003,FAM13B,2011.31546058157,-0.0981118030649036,0.231715121428097,0.390392643295537,True
446,ENSG00000031081,ARHGAP31,961.041595095056,0.105060125831661,0.363026270136954,0.530288199711088,True
447,ENSG00000031691,CENPQ,167.897414704461,-0.255289236673775,0.0295900987563091,0.0874834678086742,True
448,ENSG00000031698,SARS1,6374.65507494587,-0.289327211334459,2.1788626655695e-05,0.0002773321281124,True
449,ENSG00000031823,RANBP3,2247.57647081141,0.0841995967981605,0.250700025245269,0.411035616935178,True
450,ENSG00000032219,ARID4A,1076.93482236057,0.234691603261978,0.0161447466080221,0.0551675932527131,True
451,ENSG00000032389,EIPR1,1295.77651255438,0.115969723671836,0.252220030608355,0.412828126621717,True
452,ENSG00000032444,PNPLA6,1750.97605594733,-0.0620003717811907,0.402695742929226,0.568812259526154,True
453,ENSG00000032742,IFT88,572.308810128203,-0.188565708423015,0.0390845563396212,0.107658008121642,True
454,ENSG00000033030,ZCCHC8,611.002535607507,0.16853226725163,0.0293917423345638,0.0870812587377641,True
455,ENSG00000033050,ABCF2,3177.25184662224,-0.195440421137735,0.0235112204533031,0.0734913591044481,True
456,ENSG00000033100,CHPF2,827.522200303211,-0.017280435257589,0.874510195640459,0.927125121715429,True
457,ENSG00000033122,LRRC7,1028.72513415037,-0.0891254861606236,0.393477151780809,0.560004768354332,True
458,ENSG00000033170,FUT8,1898.29736784948,-0.0939523873094133,0.209074104048703,0.363168284702983,True
459,ENSG00000033178,UBA6,960.402111526209,-0.142740862297077,0.0929847464253148,0.204060226102109,True
460,ENSG00000033327,GAB2,1212.2869947463,-0.248770883377965,0.019727680667561,0.0645796563654124,True
461,ENSG00000033627,ATP6V0A1,13341.6508621032,-0.122802912172633,0.188920266499763,0.337891096667737,True
462,ENSG00000033800,PIAS1,1836.50757532545,0.274949350701163,4.31464921068793e-09,1.53726184483915e-07,True
463,ENSG00000033867,SLC4A7,639.98344366862,0.594317458179741,1.05400801590051e-05,0.0001518471800226,True
464,ENSG00000034053,APBA2,4089.12555087078,0.105731709709817,0.344284071421889,0.510499972444364,True
465,ENSG00000034152,MAP2K3,271.870581398619,0.454080787135975,4.76051365332067e-06,7.67602310484796e-05,True
466,ENSG00000034239,CLXN,438.079089175704,0.0318690048784868,0.795033348761305,0.873905075422023,True
