source_node_index,target_node_index,source_gene_id,target_gene_id,weight,combined_score,source_edge_multiplicity
7579,10745,ENSG00000143947,ENSG00000167770,0.952,952,2
7579,10765,ENSG00000143947,ENSG00000167881,0.8,800,2
7579,11014,ENSG00000143947,ENSG00000169139,0.967,967,2
7579,11214,ENSG00000143947,ENSG00000170315,0.994,994,2
7579,11256,ENSG00000143947,ENSG00000170515,0.922,922,2
7579,11288,ENSG00000143947,ENSG00000170734,0.751,751,2
7579,11315,ENSG00000143947,ENSG00000170889,0.994,994,2
7579,11485,ENSG00000143947,ENSG00000171824,0.8,800,2
7579,11490,ENSG00000143947,ENSG00000171858,0.994,994,2
7579,11493,ENSG00000143947,ENSG00000171863,0.994,994,2
7579,11638,ENSG00000143947,ENSG00000172809,0.948,948,2
7579,11671,ENSG00000143947,ENSG00000173039,0.716,716,2
7579,11679,ENSG00000143947,ENSG00000173113,0.8,800,2
7579,11693,ENSG00000143947,ENSG00000173207,0.895,895,2
7579,11770,ENSG00000143947,ENSG00000173692,0.888,888,2
7579,11784,ENSG00000143947,ENSG00000173812,0.895,895,2
7579,11866,ENSG00000143947,ENSG00000174444,0.961,961,2
7579,11907,ENSG00000143947,ENSG00000174748,0.959,959,2
7579,11956,ENSG00000143947,ENSG00000175063,0.706,706,2
7579,11965,ENSG00000143947,ENSG00000175104,0.902,902,2
7579,11976,ENSG00000143947,ENSG00000175166,0.955,955,2
7579,12012,ENSG00000143947,ENSG00000175376,0.8,800,2
7579,12014,ENSG00000143947,ENSG00000175390,0.858,858,2
7579,12130,ENSG00000143947,ENSG00000176248,0.947,947,2
7579,12336,ENSG00000143947,ENSG00000177889,0.992,992,2
7579,12343,ENSG00000143947,ENSG00000177971,0.862,862,2
7579,12465,ENSG00000143947,ENSG00000178982,0.87,870,2
7579,12503,ENSG00000143947,ENSG00000179262,0.97,970,2
7579,12656,ENSG00000143947,ENSG00000180667,0.96,960,2
7579,12822,ENSG00000143947,ENSG00000182179,0.945,945,2
7579,12861,ENSG00000143947,ENSG00000182446,0.979,979,2
7579,12915,ENSG00000143947,ENSG00000182774,0.994,994,2
7579,13022,ENSG00000143947,ENSG00000183520,0.8,800,2
7579,13063,ENSG00000143947,ENSG00000183751,0.862,862,2
7579,13246,ENSG00000143947,ENSG00000184967,0.8,800,2
7579,13277,ENSG00000143947,ENSG00000185088,0.76,760,2
7579,13324,ENSG00000143947,ENSG00000185345,0.982,982,2
7579,13327,ENSG00000143947,ENSG00000185359,0.867,867,2
7579,13365,ENSG00000143947,ENSG00000185627,0.888,888,2
7579,13371,ENSG00000143947,ENSG00000185651,0.786,786,2
7579,13493,ENSG00000143947,ENSG00000186468,0.995,995,2
7579,13573,ENSG00000143947,ENSG00000187051,0.8,800,2
7579,13622,ENSG00000143947,ENSG00000187555,0.965,965,2
7579,13650,ENSG00000143947,ENSG00000187742,0.8,800,2
7579,13689,ENSG00000143947,ENSG00000188021,0.953,953,2
7579,13749,ENSG00000143947,ENSG00000188486,0.91,910,2
7579,13762,ENSG00000143947,ENSG00000188554,0.949,949,2
7579,13816,ENSG00000143947,ENSG00000188846,0.96,960,2
7579,13879,ENSG00000143947,ENSG00000189306,0.862,862,2
7579,13949,ENSG00000143947,ENSG00000196363,0.844,844,2
7579,14001,ENSG00000143947,ENSG00000196586,0.939,939,2
7579,14095,ENSG00000143947,ENSG00000197170,0.888,888,2
7579,14190,ENSG00000143947,ENSG00000197728,0.995,995,2
7579,14231,ENSG00000143947,ENSG00000197958,0.947,947,2
7579,14249,ENSG00000143947,ENSG00000198034,0.989,989,2
7579,14257,ENSG00000143947,ENSG00000198087,0.9,900,2
7579,14344,ENSG00000143947,ENSG00000198625,0.926,926,2
7579,14638,ENSG00000143947,ENSG00000204628,0.991,991,2
7579,14863,ENSG00000143947,ENSG00000213741,0.994,994,2
7579,15019,ENSG00000143947,ENSG00000221983,0.999,999,2
7579,15044,ENSG00000143947,ENSG00000225830,0.947,947,2
7579,15045,ENSG00000143947,ENSG00000225921,0.8,800,2
7579,15057,ENSG00000143947,ENSG00000227057,0.8,800,2
7579,15083,ENSG00000143947,ENSG00000231500,0.995,995,2
7579,15090,ENSG00000143947,ENSG00000232119,0.8,800,2
7579,15104,ENSG00000143947,ENSG00000233927,0.994,994,2
7579,15210,ENSG00000143947,ENSG00000241945,0.848,848,2
7579,15270,ENSG00000143947,ENSG00000244687,0.955,955,2
7579,15475,ENSG00000143947,ENSG00000264522,0.933,933,2
7579,15578,ENSG00000143947,ENSG00000275700,0.8,800,2
7579,15602,ENSG00000143947,ENSG00000277791,0.888,888,2
7580,9909,ENSG00000143951,ENSG00000164066,0.963,963,2
7581,8243,ENSG00000143952,ENSG00000149823,0.999,999,2
7581,15029,ENSG00000143952,ENSG00000223501,0.999,999,2
7582,7957,ENSG00000143970,ENSG00000147162,0.819,819,2
7582,9865,ENSG00000143970,ENSG00000163930,0.97,970,2
7582,10127,ENSG00000143970,ENSG00000164916,0.871,871,2
7582,10169,ENSG00000143970,ENSG00000165097,0.816,816,2
7582,10587,ENSG00000143970,ENSG00000166987,0.754,754,2
7582,11412,ENSG00000143970,ENSG00000171456,0.776,776,2
7582,11601,ENSG00000143970,ENSG00000172534,0.842,842,2
7582,14602,ENSG00000143970,ENSG00000204406,0.811,811,2
7584,7588,ENSG00000143977,ENSG00000144028,0.996,996,2
7584,7808,ENSG00000143977,ENSG00000145833,0.934,934,2
7584,7833,ENSG00000143977,ENSG00000146007,0.985,985,2
7584,7934,ENSG00000143977,ENSG00000146963,0.701,701,2
7584,8263,ENSG00000143977,ENSG00000150316,0.99,990,2
7584,8397,ENSG00000143977,ENSG00000151657,0.8,800,2
7584,8449,ENSG00000143977,ENSG00000152147,0.943,943,2
7584,8478,ENSG00000143977,ENSG00000152404,0.907,907,2
7584,8543,ENSG00000143977,ENSG00000153015,0.985,985,2
7584,8800,ENSG00000143977,ENSG00000155858,0.964,964,2
7584,9486,ENSG00000143977,ENSG00000162385,0.8,800,2
7584,9668,ENSG00000143977,ENSG00000163156,0.8,800,2
7584,9853,ENSG00000143977,ENSG00000163877,0.985,985,2
7584,9955,ENSG00000143977,ENSG00000164167,0.992,992,2
7584,10059,ENSG00000143977,ENSG00000164609,0.862,862,2
7584,10346,ENSG00000143977,ENSG00000165934,0.8,800,2
7584,10601,ENSG00000143977,ENSG00000167088,0.998,998,2
7584,10784,ENSG00000143977,ENSG00000167978,0.985,985,2
7584,10882,ENSG00000143977,ENSG00000168438,0.997,997,2
7584,10910,ENSG00000143977,ENSG00000168566,0.913,913,2
7584,10966,ENSG00000143977,ENSG00000168883,0.979,979,2
7584,11028,ENSG00000143977,ENSG00000169217,0.75,750,2
7584,11159,ENSG00000143977,ENSG00000169976,0.992,992,2
7584,11310,ENSG00000143977,ENSG00000170860,0.994,994,2
7584,11436,ENSG00000143977,ENSG00000171566,0.994,994,2
7584,11631,ENSG00000143977,ENSG00000172775,0.8,800,2
7584,11842,ENSG00000143977,ENSG00000174231,0.997,997,2
7584,11846,ENSG00000143977,ENSG00000174243,0.993,993,2
7584,12024,ENSG00000143977,ENSG00000175467,0.992,992,2
7584,12522,ENSG00000143977,ENSG00000179409,0.918,918,2
7584,12775,ENSG00000143977,ENSG00000181817,0.996,996,2
7584,12795,ENSG00000143977,ENSG00000182004,0.999,999,2
7584,13012,ENSG00000143977,ENSG00000183431,0.993,993,2
7584,13136,ENSG00000143977,ENSG00000184209,0.943,943,2
7584,13419,ENSG00000143977,ENSG00000185946,0.963,963,2
7584,13855,ENSG00000143977,ENSG00000189091,0.99,990,2
7584,14334,ENSG00000143977,ENSG00000198563,0.72,720,2
7584,14599,ENSG00000143977,ENSG00000204392,0.988,988,2
7584,14623,ENSG00000143977,ENSG00000204560,0.985,985,2
7584,15180,ENSG00000143977,ENSG00000240682,0.867,867,2
7584,15549,ENSG00000143977,ENSG00000273559,0.862,862,2
7586,9149,ENSG00000143995,ENSG00000159184,0.925,925,2
7586,13366,ENSG00000143995,ENSG00000185630,0.995,995,2
7587,8752,ENSG00000144021,ENSG00000155229,0.999,999,2
7587,10504,ENSG00000144021,ENSG00000166595,0.999,999,2
7587,10531,ENSG00000144021,ENSG00000166797,0.995,995,2
7588,7833,ENSG00000144028,ENSG00000146007,0.994,994,2
7588,8263,ENSG00000144028,ENSG00000150316,0.94,940,2
7588,8397,ENSG00000144028,ENSG00000151657,0.852,852,2
7588,8543,ENSG00000144028,ENSG00000153015,0.989,989,2
7588,9486,ENSG00000144028,ENSG00000162385,0.914,914,2
7588,9668,ENSG00000144028,ENSG00000163156,0.8,800,2
7588,9853,ENSG00000144028,ENSG00000163877,0.992,992,2
7588,9955,ENSG00000144028,ENSG00000164167,0.989,989,2
7588,10059,ENSG00000144028,ENSG00000164609,0.934,934,2
7588,10276,ENSG00000144028,ENSG00000165630,0.705,705,4
7588,10601,ENSG00000144028,ENSG00000167088,0.997,997,2
7588,10784,ENSG00000144028,ENSG00000167978,0.989,989,2
7588,10882,ENSG00000144028,ENSG00000168438,0.947,947,2
7588,10966,ENSG00000144028,ENSG00000168883,0.949,949,2
7588,11028,ENSG00000144028,ENSG00000169217,0.925,925,2
7588,11159,ENSG00000144028,ENSG00000169976,0.989,989,2
7588,11310,ENSG00000144028,ENSG00000170860,0.988,988,2
7588,11436,ENSG00000144028,ENSG00000171566,0.945,945,2
7588,11842,ENSG00000144028,ENSG00000174231,0.999,999,2
7588,11846,ENSG00000144028,ENSG00000174243,0.985,985,2
7588,12024,ENSG00000144028,ENSG00000175467,0.999,999,2
7588,12795,ENSG00000144028,ENSG00000182004,0.995,995,2
7588,13012,ENSG00000144028,ENSG00000183431,0.994,994,2
7588,13060,ENSG00000144028,ENSG00000183735,0.78,780,2
7588,13149,ENSG00000144028,ENSG00000184281,0.961,961,2
7588,13855,ENSG00000144028,ENSG00000189091,0.997,997,2
7588,14599,ENSG00000144028,ENSG00000204392,0.992,992,2
7588,14623,ENSG00000144028,ENSG00000204560,0.994,994,2
7588,15180,ENSG00000144028,ENSG00000240682,0.988,988,2
7588,15549,ENSG00000144028,ENSG00000273559,0.989,989,2
7589,8002,ENSG00000144029,ENSG00000147586,0.97,970,2
7589,8054,ENSG00000144029,ENSG00000148187,0.9,900,2
7589,8239,ENSG00000144029,ENSG00000149792,0.947,947,2
7589,8241,ENSG00000144029,ENSG00000149806,0.749,749,2
7589,8705,ENSG00000144029,ENSG00000154719,0.82,820,2
7589,8772,ENSG00000144029,ENSG00000155463,0.81,810,2
7589,9032,ENSG00000144029,ENSG00000158042,0.947,947,2
7589,9139,ENSG00000144029,ENSG00000159111,0.886,886,2
7589,9610,ENSG00000144029,ENSG00000162910,0.816,816,2
7589,9693,ENSG00000144029,ENSG00000163319,0.995,995,2
7589,10314,ENSG00000144029,ENSG00000165792,0.943,943,2
7589,10564,ENSG00000144029,ENSG00000166902,0.947,947,2
7589,10761,ENSG00000144029,ENSG00000167862,0.912,912,2
7589,10958,ENSG00000144029,ENSG00000168827,0.871,871,2
7589,11047,ENSG00000144029,ENSG00000169288,0.867,867,2
7589,11081,ENSG00000144029,ENSG00000169519,0.809,809,2
7589,11315,ENSG00000144029,ENSG00000170889,0.717,717,2
7589,11401,ENSG00000144029,ENSG00000171421,0.947,947,2
7589,11536,ENSG00000144029,ENSG00000172172,0.947,947,2
7589,11609,ENSG00000144029,ENSG00000172586,0.971,971,2
7589,11610,ENSG00000144029,ENSG00000172590,0.816,816,2
7589,11683,ENSG00000144029,ENSG00000173141,0.816,816,2
7589,11883,ENSG00000144029,ENSG00000174547,0.949,949,2
7589,11967,ENSG00000144029,ENSG00000175110,0.996,996,2
7589,12043,ENSG00000144029,ENSG00000175581,0.816,816,2
7589,12061,ENSG00000144029,ENSG00000175756,0.982,982,2
7589,12460,ENSG00000144029,ENSG00000178952,0.915,915,2
7589,12505,ENSG00000144029,ENSG00000179271,0.816,816,2
7589,12693,ENSG00000144029,ENSG00000180992,0.816,816,2
7589,12750,ENSG00000144029,ENSG00000181610,0.994,994,2
7589,12794,ENSG00000144029,ENSG00000181991,0.998,998,2
7589,12814,ENSG00000144029,ENSG00000182154,0.947,947,2
7589,12823,ENSG00000144029,ENSG00000182180,0.995,995,2
7589,13037,ENSG00000144029,ENSG00000183617,0.862,862,2
7589,13332,ENSG00000144029,ENSG00000185414,0.889,889,2
7589,13358,ENSG00000144029,ENSG00000185608,0.944,944,2
7589,14119,ENSG00000144029,ENSG00000197345,0.942,942,2
7589,14246,ENSG00000144029,ENSG00000198015,0.98,980,2
7589,14267,ENSG00000144029,ENSG00000198130,0.749,749,2
7589,14583,ENSG00000144029,ENSG00000204316,0.87,870,2
7589,14625,ENSG00000144029,ENSG00000204568,0.995,995,2
7589,14653,ENSG00000144029,ENSG00000204822,0.8,800,2
7589,15083,ENSG00000144029,ENSG00000231500,0.783,783,2
7589,15170,ENSG00000144029,ENSG00000239789,0.994,994,2
7589,15222,ENSG00000144029,ENSG00000242485,0.944,944,2
7589,15233,ENSG00000144029,ENSG00000243147,0.947,947,2
7589,15254,ENSG00000144029,ENSG00000243927,0.996,996,2
7589,15432,ENSG00000144029,ENSG00000259494,0.947,947,2
7589,15466,ENSG00000144029,ENSG00000262814,0.895,895,2
7589,15490,ENSG00000144029,ENSG00000266472,0.985,985,2
7589,15620,ENSG00000144029,ENSG00000278845,0.8,800,2
7590,11204,ENSG00000144034,ENSG00000170270,0.995,995,2
7591,12475,ENSG00000144036,ENSG00000179044,0.767,767,2
7591,12597,ENSG00000144036,ENSG00000180104,0.916,916,2
7591,12866,ENSG00000144036,ENSG00000182473,0.949,949,2
7591,13295,ENSG00000144036,ENSG00000185215,0.702,702,2
7591,14717,ENSG00000144036,ENSG00000205436,0.709,709,2
7591,15320,ENSG00000144036,ENSG00000250821,0.767,767,2
7597,10143,ENSG00000144061,ENSG00000164953,0.806,806,2
7603,10912,ENSG00000144136,ENSG00000168575,0.766,766,2
7605,7662,ENSG00000144161,ENSG00000144597,0.9,900,2
7605,7724,ENSG00000144161,ENSG00000145088,0.9,900,2
7605,8694,ENSG00000144161,ENSG00000154582,0.9,900,2
7605,9950,ENSG00000144161,ENSG00000164151,0.975,975,2
7605,10094,ENSG00000144161,ENSG00000164751,0.9,900,2
7605,10475,ENSG00000144161,ENSG00000166477,0.9,900,2
7605,11456,ENSG00000144161,ENSG00000171703,0.9,900,2
7605,11487,ENSG00000144161,ENSG00000171843,0.9,900,2
7605,11595,ENSG00000144161,ENSG00000172493,0.9,900,2
7605,13271,ENSG00000144161,ENSG00000185049,0.9,900,2
7605,13836,ENSG00000144161,ENSG00000188986,0.9,900,2
7605,13932,ENSG00000144161,ENSG00000196235,0.9,900,2
7605,14376,ENSG00000144161,ENSG00000198730,0.9,900,2
7605,14590,ENSG00000144161,ENSG00000204356,0.9,900,2
7605,14822,ENSG00000144161,ENSG00000213246,0.9,900,2
7605,15044,ENSG00000144161,ENSG00000225830,0.9,900,2
7607,11208,ENSG00000144191,ENSG00000170289,0.998,998,2
7607,13089,ENSG00000144191,ENSG00000183862,0.893,893,2
7609,11487,ENSG00000144218,ENSG00000171843,0.885,885,2
7610,9465,ENSG00000144224,ENSG00000162191,0.915,915,2
7610,10208,ENSG00000144224,ENSG00000165280,0.994,994,2
7610,10718,ENSG00000144224,ENSG00000167671,0.972,972,2
7610,11811,ENSG00000144224,ENSG00000173960,0.9,900,2
7612,7745,ENSG00000144228,ENSG00000145332,0.9,900,2
7612,7835,ENSG00000144228,ENSG00000146021,0.9,900,2
7612,8937,ENSG00000144228,ENSG00000157119,0.72,720,2
7612,9496,ENSG00000144228,ENSG00000162413,0.9,900,2
7612,9515,ENSG00000144228,ENSG00000162517,0.72,720,2
7612,9708,ENSG00000144228,ENSG00000163376,0.9,900,2
7612,10267,ENSG00000144228,ENSG00000165572,0.9,900,2
7612,11444,ENSG00000144228,ENSG00000171617,0.9,900,2
7612,11923,ENSG00000144228,ENSG00000174842,0.72,720,2
7612,11937,ENSG00000144228,ENSG00000174943,0.9,900,2
7612,13046,ENSG00000144228,ENSG00000183655,0.9,900,2
7612,14346,ENSG00000144228,ENSG00000198642,0.9,900,2
7612,14933,ENSG00000144228,ENSG00000214655,0.9,900,2
7612,15162,ENSG00000144228,ENSG00000239474,0.9,900,2
7612,15303,ENSG00000144228,ENSG00000249915,0.72,720,2
7612,15451,ENSG00000144228,ENSG00000261609,0.9,900,2
7614,13494,ENSG00000144230,ENSG00000186469,0.8,800,2
7615,8015,ENSG00000144231,ENSG00000147669,0.996,996,2
7615,8067,ENSG00000144231,ENSG00000148297,0.964,964,2
7615,8132,ENSG00000144231,ENSG00000148835,0.895,895,2
7615,8159,ENSG00000144231,ENSG00000149136,0.82,820,2
7615,8174,ENSG00000144231,ENSG00000149262,0.8,800,2
7615,8533,ENSG00000144231,ENSG00000152944,0.968,968,2
7615,8600,ENSG00000144231,ENSG00000153767,0.931,931,2
7615,8801,ENSG00000144231,ENSG00000155868,0.941,941,2
7615,9189,ENSG00000144231,ENSG00000159479,0.959,959,2
7615,9303,ENSG00000144231,ENSG00000160563,0.873,873,2
7615,9429,ENSG00000144231,ENSG00000161920,0.844,844,2
7615,9671,ENSG00000144231,ENSG00000163161,0.942,942,2
7615,9855,ENSG00000144231,ENSG00000163882,0.997,997,2
7615,9872,ENSG00000144231,ENSG00000163945,0.8,800,2
7615,9894,ENSG00000144231,ENSG00000164032,0.895,895,2
7615,10097,ENSG00000144231,ENSG00000164758,0.839,839,2
7615,10118,ENSG00000144231,ENSG00000164880,0.8,800,2
7615,10138,ENSG00000144231,ENSG00000164941,0.8,800,2
7615,10233,ENSG00000144231,ENSG00000165417,0.928,928,2
7615,10277,ENSG00000144231,ENSG00000165632,0.895,895,2
7615,10438,ENSG00000144231,ENSG00000166337,0.895,895,2
7615,10475,ENSG00000144231,ENSG00000166477,0.862,862,2
7615,10788,ENSG00000144231,ENSG00000167986,0.895,895,2
7615,10795,ENSG00000144231,ENSG00000168002,0.999,999,2
7615,11411,ENSG00000144231,ENSG00000171453,0.716,716,2
7615,11990,ENSG00000144231,ENSG00000175221,0.8,800,2
7615,12319,ENSG00000144231,ENSG00000177700,0.997,997,2
7615,12454,ENSG00000144231,ENSG00000178913,0.895,895,2
7615,12602,ENSG00000144231,ENSG00000180182,0.966,966,2
7615,13271,ENSG00000144231,ENSG00000185049,0.895,895,2
7615,13276,ENSG00000144231,ENSG00000185085,0.944,944,2
7615,13647,ENSG00000144231,ENSG00000187735,0.932,932,2
7615,13732,ENSG00000144231,ENSG00000188342,0.954,954,2
7615,13836,ENSG00000144231,ENSG00000188986,0.895,895,2
7615,13932,ENSG00000144231,ENSG00000196235,0.994,994,2
7615,14106,ENSG00000144231,ENSG00000197265,0.931,931,2
7615,14202,ENSG00000144231,ENSG00000197780,0.895,895,2
7615,14376,ENSG00000144231,ENSG00000198730,0.908,908,2
7615,14822,ENSG00000144231,ENSG00000213246,0.976,976,2
7615,14865,ENSG00000144231,ENSG00000213780,0.931,931,2
7615,15044,ENSG00000144231,ENSG00000225830,0.931,931,2
7615,15379,ENSG00000144231,ENSG00000255529,0.904,904,2
7615,15534,ENSG00000144231,ENSG00000272047,0.895,895,2
7618,10804,ENSG00000144283,ENSG00000168036,0.743,743,2
7619,10866,ENSG00000144285,ENSG00000168356,0.795,795,2
7619,12239,ENSG00000144285,ENSG00000177098,0.987,987,2
7619,14045,ENSG00000144285,ENSG00000196876,0.712,712,2
7628,9260,ENSG00000144362,ENSG00000160209,0.9,900,2
7628,15194,ENSG00000144362,ENSG00000241360,0.9,900,2
7629,9862,ENSG00000144366,ENSG00000163913,0.868,868,2
7631,8695,ENSG00000144381,ENSG00000154589,0.781,781,2
7631,10681,ENSG00000144381,ENSG00000167531,0.756,756,2
7631,11496,ENSG00000144381,ENSG00000171867,0.729,729,2
7631,15382,ENSG00000144381,ENSG00000255690,0.72,720,2
7634,9227,ENSG00000144406,ENSG00000160014,0.9,900,2
7634,14612,ENSG00000144406,ENSG00000204442,0.832,832,2
7635,8466,ENSG00000144407,ENSG00000152266,0.856,856,2
7635,9336,ENSG00000144407,ENSG00000160801,0.9,900,2
7635,13494,ENSG00000144407,ENSG00000186469,0.802,802,2
7642,10208,ENSG00000144468,ENSG00000165280,0.966,966,2
7643,8140,ENSG00000144476,ENSG00000148926,0.81,810,2
7643,10389,ENSG00000144476,ENSG00000166148,0.744,744,2
7646,7941,ENSG00000144488,ENSG00000147044,0.8,800,2
7646,8053,ENSG00000144488,ENSG00000148180,0.806,806,2
7646,8377,ENSG00000144488,ENSG00000151491,0.802,802,2
7646,12242,ENSG00000144488,ENSG00000177106,0.802,802,2
7646,15279,ENSG00000144488,ENSG00000247596,0.8,800,2
7648,8694,ENSG00000144524,ENSG00000154582,0.8,800,2
7648,9059,ENSG00000144524,ENSG00000158290,0.757,757,2
7648,10406,ENSG00000144524,ENSG00000166200,0.997,997,2
7648,10788,ENSG00000144524,ENSG00000167986,0.716,716,2
7648,10819,ENSG00000144524,ENSG00000168090,0.997,997,2
7648,11113,ENSG00000144524,ENSG00000169727,0.995,995,2
7648,11618,ENSG00000144524,ENSG00000172673,0.72,720,2
7648,12334,ENSG00000144524,ENSG00000177885,0.9,900,2
7648,14343,ENSG00000144524,ENSG00000198612,0.998,998,2
7648,14855,ENSG00000144524,ENSG00000213658,0.72,720,2
7649,11388,ENSG00000144535,ENSG00000171311,0.72,720,2
7649,11485,ENSG00000144535,ENSG00000171824,0.815,815,2
7649,12452,ENSG00000144535,ENSG00000178896,0.782,782,2
7649,14101,ENSG00000144535,ENSG00000197223,0.773,773,2
7649,15028,ENSG00000144535,ENSG00000223496,0.708,708,2
7651,8184,ENSG00000144554,ENSG00000149311,0.907,907,2
7651,8315,ENSG00000144554,ENSG00000150991,0.974,974,2
7651,9050,ENSG00000144554,ENSG00000158169,0.946,946,2
7651,9535,ENSG00000144554,ENSG00000162607,0.962,962,2
7651,11214,ENSG00000144554,ENSG00000170315,0.954,954,2
7651,11955,ENSG00000144554,ENSG00000175054,0.716,716,2
7651,13344,ENSG00000144554,ENSG00000185504,0.895,895,2
7651,13649,ENSG00000144554,ENSG00000187741,0.969,969,2
7651,13814,ENSG00000144554,ENSG00000188827,0.939,939,2
7651,14360,ENSG00000144554,ENSG00000198690,0.966,966,2
7651,15000,ENSG00000144554,ENSG00000221829,0.985,985,2
7651,15019,ENSG00000144554,ENSG00000221983,0.947,947,2
7653,10844,ENSG00000144560,ENSG00000168264,0.704,704,2
7653,13577,ENSG00000144560,ENSG00000187079,0.746,746,2
7653,14223,ENSG00000144560,ENSG00000197905,0.912,912,2
7654,7780,ENSG00000144566,ENSG00000145675,0.703,703,2
7654,8974,ENSG00000144566,ENSG00000157500,0.99,990,2
7654,9915,ENSG00000144566,ENSG00000164077,0.786,786,2
7654,10198,ENSG00000144566,ENSG00000165219,0.702,702,2
7654,10823,ENSG00000144566,ENSG00000168118,0.874,874,2
7654,12190,ENSG00000144566,ENSG00000176783,0.777,777,2
7654,13383,ENSG00000144566,ENSG00000185722,0.946,946,2
7654,13743,ENSG00000144566,ENSG00000188419,0.745,745,2
7654,13972,ENSG00000144566,ENSG00000196455,0.91,910,2
7654,14305,ENSG00000144566,ENSG00000198382,0.8,800,2
7654,14493,ENSG00000144566,ENSG00000203668,0.781,781,2
7654,14516,ENSG00000144566,ENSG00000203879,0.802,802,2
7655,11211,ENSG00000144567,ENSG00000170296,0.793,793,2
7656,14235,ENSG00000144579,ENSG00000197971,0.763,763,2
7657,8156,ENSG00000144580,ENSG00000149115,0.974,974,2
7657,8775,ENSG00000144580,ENSG00000155508,0.997,997,2
7657,9070,ENSG00000144580,ENSG00000158435,0.997,997,2
7657,12944,ENSG00000144580,ENSG00000182973,0.998,998,2
7657,14398,ENSG00000144580,ENSG00000198791,0.999,999,2
7660,11742,ENSG00000144591,ENSG00000173540,0.977,977,2
7662,7724,ENSG00000144597,ENSG00000145088,0.966,966,2
7662,8694,ENSG00000144597,ENSG00000154582,0.9,900,2
7662,9673,ENSG00000144597,ENSG00000163166,0.8,800,2
7662,9950,ENSG00000144597,ENSG00000164151,0.952,952,2
7662,10094,ENSG00000144597,ENSG00000164751,0.9,900,2
7662,10475,ENSG00000144597,ENSG00000166477,0.9,900,2
7662,11456,ENSG00000144597,ENSG00000171703,0.911,911,2
7662,11487,ENSG00000144597,ENSG00000171843,0.968,968,2
7662,11595,ENSG00000144597,ENSG00000172493,0.961,961,2
7662,13271,ENSG00000144597,ENSG00000185049,0.9,900,2
7662,13647,ENSG00000144597,ENSG00000187735,0.815,815,2
7662,13836,ENSG00000144597,ENSG00000188986,0.9,900,2
7662,13932,ENSG00000144597,ENSG00000196235,0.931,931,2
7662,14376,ENSG00000144597,ENSG00000198730,0.9,900,2
7662,14590,ENSG00000144597,ENSG00000204356,0.9,900,2
7662,14822,ENSG00000144597,ENSG00000213246,0.931,931,2
7662,15044,ENSG00000144597,ENSG00000225830,0.9,900,2
7663,7680,ENSG00000144619,ENSG00000144724,0.784,784,2
7664,9086,ENSG00000144635,ENSG00000158560,0.984,984,2
7664,9277,ENSG00000144635,ENSG00000160299,0.951,951,2
7664,10184,ENSG00000144635,ENSG00000165169,0.974,974,2
7664,10545,ENSG00000144635,ENSG00000166847,0.721,721,2
7664,10729,ENSG00000144635,ENSG00000167705,0.8,800,2
7664,10831,ENSG00000144635,ENSG00000168172,0.971,971,2
7664,10914,ENSG00000144635,ENSG00000168589,0.74,740,2
7664,11984,ENSG00000144635,ENSG00000175203,0.789,789,2
7664,13421,ENSG00000144635,ENSG00000185963,0.991,991,2
7664,13594,ENSG00000144635,ENSG00000187240,0.909,909,2
7664,13718,ENSG00000144635,ENSG00000188229,0.707,707,2
7664,14080,ENSG00000144635,ENSG00000197102,0.993,993,2
7664,14656,ENSG00000144635,ENSG00000204843,0.861,861,2
7664,14812,ENSG00000144635,ENSG00000213123,0.72,720,2
7664,15474,ENSG00000144635,ENSG00000264364,0.933,933,2
7664,15513,ENSG00000144635,ENSG00000269335,0.817,817,2
7664,15589,ENSG00000144635,ENSG00000276600,0.8,800,2
7667,7710,ENSG00000144645,ENSG00000144909,0.734,734,2
7669,11621,ENSG00000144648,ENSG00000172724,0.911,911,2
7671,9662,ENSG00000144655,ENSG00000163132,0.764,764,2
7673,8258,ENSG00000144668,ENSG00000150093,0.986,986,2
7673,9557,ENSG00000144668,ENSG00000162692,0.922,922,2
7673,11065,ENSG00000144668,ENSG00000169398,0.8,800,2
7676,14235,ENSG00000144677,ENSG00000197971,0.702,702,2
7678,7904,ENSG00000144711,ENSG00000146648,0.722,722,2
7678,9227,ENSG00000144711,ENSG00000160014,0.9,900,2
7681,9806,ENSG00000144730,ENSG00000163701,0.817,817,2
7681,9807,ENSG00000144730,ENSG00000163702,0.939,939,2
7681,12310,ENSG00000144730,ENSG00000177663,0.972,972,2
7682,7821,ENSG00000144736,ENSG00000145912,0.711,711,2
7682,12809,ENSG00000144736,ENSG00000182117,0.718,718,2
7684,9196,ENSG00000144744,ENSG00000159593,0.999,999,2
7684,13132,ENSG00000144744,ENSG00000184182,0.888,888,2
7686,8726,ENSG00000144747,ENSG00000154917,0.738,738,2
7686,12044,ENSG00000144747,ENSG00000175582,0.844,844,2
7687,7904,ENSG00000144749,ENSG00000146648,0.789,789,2
7689,8346,ENSG00000144791,ENSG00000151247,0.933,933,2
7689,11636,ENSG00000144791,ENSG00000172795,0.9,900,2
7690,10917,ENSG00000144802,ENSG00000168610,0.748,748,2
7690,11671,ENSG00000144802,ENSG00000173039,0.931,931,2
7691,10994,ENSG00000144810,ENSG00000169031,0.72,720,2
7691,11480,ENSG00000144810,ENSG00000171812,0.896,896,2
7691,13706,ENSG00000144810,ENSG00000188153,0.72,720,2
